Accident_ID,Date,Time,Location,Weather_Condition,Road_Surface,Light_Condition,Vehicle_Type,Driver_Age,Driver_Gender,Speed_kmph,Alcohol_Involved,Number_of_Vehicles,Number_of_Casualties,Accident_Severity,Day_of_Week,Month
719,2023-01-10,17:50,Hyderabad,Clear,Dry,Daylight,Car,28,Female,49,Yes,2,4,Serious,Tuesday,January
720,2023-08-30,19:25,Jaipur,Windy,Dry,Daylight,Auto Rickshaw,28,Male,53,No,1,0,Minor,Wednesday,August
721,2023-09-08,03:14,Hyderabad,Rain,Dry,Daylight,Truck,42,Male,65,No,1,2,Serious,Friday,September
722,2023-01-05,16:42,Jaipur,Windy,Dry,Daylight,Bicycle,39,Male,88,No,2,5,Minor,Thursday,January
723,2023-04-29,00:35,Chennai,Snow,Dry,Daylight,Truck,59,Male,24,No,3,3,Minor,Saturday,April
724,2024-01-09,20:28,Ahmedabad,Clear,Dry,Twilight,Truck,63,Male,80,Yes,1,1,Serious,Tuesday,January
725,2023-03-06,21:41,Jaipur,Clear,Wet,Daylight,Bicycle,26,Female,102,Yes,4,3,Serious,Monday,March
726,2023-05-26,04:32,Chennai,Clear,Wet,Daylight,Bicycle,37,Male,57,No,3,3,Serious,Friday,May
727,2023-08-12,20:34,Kolkata,Clear,Dry,Darkness,Auto Rickshaw,38,Male,47,No,3,0,Serious,Saturday,August
728,2023-08-27,16:38,Ahmedabad,Rain,Dry,Daylight,Truck,27,Female,45,No,3,0,Fatal,Sunday,August
729,2023-06-26,13:45,Lucknow,Clear,Dry,Darkness,Bus,39,Male,80,No,3,4,Fatal,Monday,June
730,2023-10-09,01:43,Hyderabad,Clear,Dry,Daylight,Auto Rickshaw,46,Female,42,No,3,3,Minor,Monday,October
731,2023-03-04,08:02,Pune,Clear,Dry,Twilight,Bicycle,26,Male,65,No,3,2,Serious,Saturday,March
732,2023-08-05,15:16,Bangalore,Snow,Dry,Daylight,Car,22,Male,49,No,2,0,Minor,Saturday,August
733,2024-11-19,18:09,Pune,Clear,Dry,Daylight,Auto Rickshaw,57,Male,86,No,2,5,Minor,Tuesday,November
734,2024-04-05,09:28,Ahmedabad,Clear,Dry,Darkness,Motorcycle,28,Female,111,No,3,0,Minor,Friday,April
735,2024-09-01,17:46,Lucknow,Clear,Dry,Daylight,Bus,18,Male,52,Yes,4,2,Minor,Sunday,September
736,2023-04-15,13:43,Hyderabad,Snow,Dry,Daylight,Auto Rickshaw,59,Male,22,No,2,0,Serious,Saturday,April
737,2023-04-09,02:13,Lucknow,Rain,Dry,Darkness,Bicycle,18,Male,88,No,2,2,Minor,Sunday,April
738,2024-05-25,09:24,Jaipur,Clear,Dry,Daylight,Bicycle,56,Male,102,No,3,1,Serious,Saturday,May
739,2024-01-20,00:10,Hyderabad,Clear,Dry,Daylight,Bus,63,Male,61,Yes,4,2,Fatal,Saturday,January
740,2024-02-09,06:43,Jaipur,Clear,Dry,Darkness,Motorcycle,22,Female,81,Yes,3,1,Minor,Friday,February
741,2024-06-01,07:51,Chennai,Clear,Dry,Daylight,Auto Rickshaw,66,Female,77,No,4,5,Serious,Saturday,June
742,2024-04-20,15:34,Ahmedabad,Snow,Dry,Darkness,Auto Rickshaw,39,Male,76,No,4,4,Serious,Saturday,April
743,2024-12-09,02:27,Chennai,Fog,Dry,Twilight,Truck,43,Male,20,No,1,4,Minor,Monday,December
744,2024-10-06,01:59,Mumbai,Clear,Dry,Daylight,Car,23,Male,92,No,2,0,Minor,Sunday,October
745,2024-03-12,02:27,Lucknow,Fog,Dry,Daylight,Bicycle,49,Male,79,Yes,3,2,Serious,Tuesday,March
746,2023-01-23,08:12,Jaipur,Clear,Dry,Daylight,Auto Rickshaw,65,Female,88,No,2,0,Serious,Monday,January
747,2024-07-18,00:29,Kolkata,Rain,Wet,Daylight,Auto Rickshaw,28,Female,78,Yes,2,2,Minor,Thursday,July
748,2024-11-07,15:24,Chennai,Fog,Dry,Twilight,Auto Rickshaw,27,Female,65,No,4,0,Minor,Thursday,November
749,2024-12-14,08:26,Mumbai,Clear,Dry,Daylight,Motorcycle,64,Male,53,No,2,4,Fatal,Saturday,December
750,2024-04-02,16:26,Delhi,Fog,Snowy,Daylight,Car,56,Male,116,No,1,5,Minor,Tuesday,April
751,2023-03-24,12:25,Pune,Clear,Dry,Darkness,Auto Rickshaw,51,Male,44,No,3,4,Minor,Friday,March
752,2023-05-25,03:53,Hyderabad,Clear,Dry,Darkness,Bus,48,Male,61,No,2,0,Serious,Thursday,May
753,2023-03-26,09:32,Mumbai,Clear,Snowy,Daylight,Bicycle,29,Male,48,No,3,2,Minor,Sunday,March
754,2023-03-19,15:30,Ahmedabad,Clear,Wet,Daylight,Truck,68,Female,44,No,2,3,Minor,Sunday,March
755,2024-04-01,06:43,Chennai,Rain,Dry,Darkness,Bus,61,Female,73,No,3,5,Serious,Monday,April
756,2023-01-01,14:52,Ahmedabad,Snow,Dry,Twilight,Bicycle,33,Female,92,No,3,2,Minor,Sunday,January
757,2023-02-20,23:08,Pune,Rain,Dry,Darkness,Motorcycle,55,Female,86,No,3,0,Serious,Monday,February
758,2024-11-15,06:19,Kolkata,Fog,Dry,Daylight,Car,20,Male,34,No,2,2,Minor,Friday,November
759,2024-12-17,09:11,Lucknow,Fog,Dry,Daylight,Car,19,Male,23,No,1,1,Minor,Tuesday,December
760,2024-03-21,03:48,Lucknow,Clear,Dry,Daylight,Bicycle,69,Male,57,No,3,2,Serious,Thursday,March
761,2024-03-24,18:55,Ahmedabad,Clear,Dry,Daylight,Bus,22,Male,39,No,4,4,Minor,Sunday,March
762,2024-05-02,13:36,Jaipur,Clear,Snowy,Twilight,Truck,28,Male,42,No,4,4,Minor,Thursday,May
763,2023-02-03,15:46,Kolkata,Rain,Icy,Darkness,Motorcycle,42,Male,56,No,4,1,Serious,Friday,February
764,2023-12-14,15:16,Lucknow,Snow,Dry,Twilight,Bicycle,52,Male,81,No,1,5,Serious,Thursday,December
765,2023-04-05,06:08,Kolkata,Clear,Wet,Daylight,Motorcycle,52,Male,27,No,3,2,Fatal,Wednesday,April
766,2023-03-13,06:46,Mumbai,Rain,Dry,Darkness,Car,39,Male,56,No,1,5,Minor,Monday,March
767,2024-07-04,08:22,Kolkata,Rain,Snowy,Darkness,Auto Rickshaw,54,Male,64,No,3,3,Minor,Thursday,July
768,2023-06-03,10:33,Bangalore,Rain,Dry,Darkness,Auto Rickshaw,39,Male,116,No,1,2,Minor,Saturday,June
769,2023-09-07,01:38,Pune,Clear,Dry,Daylight,Truck,28,Male,52,No,3,4,Minor,Thursday,September
770,2024-11-04,22:40,Lucknow,Clear,Dry,Daylight,Motorcycle,49,Male,26,No,4,4,Minor,Monday,November
771,2024-03-13,18:28,Kolkata,Clear,Dry,Darkness,Bicycle,52,Female,41,No,3,5,Serious,Wednesday,March
772,2023-04-28,03:34,Ahmedabad,Clear,Dry,Daylight,Truck,48,Male,24,No,1,0,Serious,Friday,April
773,2023-11-02,02:17,Delhi,Clear,Wet,Twilight,Bus,62,Male,34,No,3,4,Minor,Thursday,November
774,2023-09-25,01:19,Bangalore,Rain,Wet,Daylight,Auto Rickshaw,25,Male,40,No,2,0,Minor,Monday,September
775,2023-02-23,17:03,Bangalore,Clear,Dry,Darkness,Bicycle,37,Female,108,No,3,4,Minor,Thursday,February
776,2023-08-24,06:46,Jaipur,Fog,Dry,Darkness,Motorcycle,59,Male,36,No,4,4,Minor,Thursday,August
777,2024-01-24,01:44,Kolkata,Rain,Dry,Darkness,Truck,51,Female,75,No,3,3,Minor,Wednesday,January
778,2024-02-05,16:39,Jaipur,Rain,Snowy,Daylight,Bicycle,21,Female,69,No,2,0,Minor,Monday,February
779,2024-09-15,18:36,Jaipur,Clear,Snowy,Twilight,Truck,35,Female,26,No,2,0,Serious,Sunday,September
780,2023-10-30,22:04,Delhi,Rain,Icy,Darkness,Truck,68,Male,69,Yes,2,4,Minor,Monday,October
781,2023-07-26,06:57,Mumbai,Snow,Snowy,Daylight,Truck,21,Male,79,No,1,0,Minor,Wednesday,July
782,2023-08-17,01:21,Kolkata,Clear,Dry,Darkness,Motorcycle,37,Male,102,No,2,4,Minor,Thursday,August
783,2024-07-31,22:53,Chennai,Clear,Dry,Daylight,Bicycle,26,Male,26,No,1,4,Minor,Wednesday,July
784,2023-03-16,01:39,Lucknow,Fog,Dry,Daylight,Car,33,Male,59,No,2,5,Minor,Thursday,March
785,2024-03-10,06:26,Jaipur,Clear,Snowy,Daylight,Car,43,Female,64,No,1,2,Minor,Sunday,March
786,2023-04-13,04:46,Pune,Clear,Dry,Darkness,Motorcycle,55,Female,78,Yes,2,0,Serious,Thursday,April
787,2024-02-26,03:45,Hyderabad,Clear,Dry,Daylight,Motorcycle,42,Male,107,No,2,1,Minor,Monday,February
788,2024-12-04,05:47,Pune,Clear,Wet,Darkness,Auto Rickshaw,21,Male,94,Yes,3,5,Minor,Wednesday,December
789,2023-11-02,08:28,Delhi,Rain,Dry,Daylight,Truck,58,Female,74,No,2,0,Serious,Thursday,November
790,2023-04-08,19:31,Delhi,Clear,Dry,Daylight,Bicycle,62,Male,83,No,3,0,Fatal,Saturday,April
791,2023-12-01,01:25,Ahmedabad,Fog,Wet,Twilight,Bicycle,58,Male,84,No,2,3,Minor,Friday,December
792,2024-03-10,20:08,Mumbai,Fog,Dry,Darkness,Bus,55,Male,73,No,2,1,Serious,Sunday,March
793,2024-03-22,17:24,Lucknow,Rain,Dry,Twilight,Bus,36,Male,115,No,3,1,Minor,Friday,March
794,2023-11-04,07:27,Jaipur,Rain,Wet,Daylight,Car,31,Male,59,No,3,3,Minor,Saturday,November
795,2023-09-06,02:10,Pune,Fog,Wet,Daylight,Bus,38,Male,72,No,1,3,Serious,Wednesday,September
796,2023-06-15,01:25,Hyderabad,Clear,Icy,Darkness,Bus,32,Male,63,No,4,0,Minor,Thursday,June
797,2024-04-25,18:42,Delhi,Fog,Dry,Darkness,Car,20,Male,82,No,3,2,Minor,Thursday,April
798,2023-12-01,21:53,Delhi,Fog,Dry,Daylight,Auto Rickshaw,54,Male,21,No,1,3,Minor,Friday,December
799,2024-06-25,22:12,Mumbai,Rain,Wet,Daylight,Car,67,Male,98,Yes,2,1,Minor,Tuesday,June
800,2023-04-16,20:08,Hyderabad,Rain,Dry,Darkness,Bus,63,Male,40,Yes,3,1,Minor,Sunday,April
801,2024-07-16,07:03,Hyderabad,Clear,Dry,Daylight,Bicycle,33,Male,107,Yes,3,0,Fatal,Tuesday,July
802,2023-03-22,05:28,Mumbai,Clear,Wet,Darkness,Bus,31,Female,69,No,2,2,Serious,Wednesday,March
803,2023-05-13,16:47,Delhi,Fog,Dry,Daylight,Truck,26,Male,100,No,2,4,Fatal,Saturday,May
804,2023-05-18,13:58,Lucknow,Clear,Dry,Daylight,Truck,64,Male,71,No,2,3,Minor,Thursday,May
805,2023-07-03,14:50,Kolkata,Fog,Dry,Twilight,Truck,24,Female,28,No,2,3,Minor,Monday,July
806,2024-02-05,21:17,Kolkata,Clear,Dry,Daylight,Auto Rickshaw,31,Female,118,No,4,0,Minor,Monday,February
807,2023-11-26,07:31,Mumbai,Clear,Dry,Daylight,Motorcycle,23,Female,39,No,3,5,Minor,Sunday,November
808,2024-05-22,05:23,Hyderabad,Clear,Dry,Darkness,Truck,38,Male,102,No,2,5,Serious,Wednesday,May
809,2023-03-10,12:02,Jaipur,Clear,Wet,Daylight,Bicycle,32,Male,37,No,2,2,Serious,Friday,March
810,2024-06-29,01:33,Mumbai,Rain,Snowy,Daylight,Auto Rickshaw,69,Female,103,No,4,1,Minor,Saturday,June
811,2023-02-22,21:14,Lucknow,Clear,Dry,Darkness,Motorcycle,25,Female,49,No,3,1,Minor,Wednesday,February
812,2024-03-25,22:14,Mumbai,Windy,Dry,Daylight,Motorcycle,51,Female,84,Yes,1,4,Minor,Monday,March
813,2023-07-24,18:32,Bangalore,Rain,Dry,Daylight,Truck,57,Male,43,No,3,1,Serious,Monday,July
814,2023-05-06,00:30,Pune,Clear,Dry,Daylight,Bus,18,Male,107,No,1,5,Minor,Saturday,May
815,2023-02-12,21:08,Hyderabad,Rain,Wet,Daylight,Car,49,Male,66,No,4,5,Minor,Sunday,February
816,2023-04-21,21:07,Ahmedabad,Fog,Wet,Darkness,Bus,66,Male,102,No,2,3,Minor,Friday,April
817,2024-10-24,21:14,Ahmedabad,Rain,Wet,Darkness,Bus,68,Male,113,No,4,4,Fatal,Thursday,October
818,2023-07-02,21:33,Hyderabad,Clear,Dry,Daylight,Motorcycle,22,Male,109,Yes,3,2,Minor,Sunday,July
819,2023-04-05,02:53,Lucknow,Fog,Dry,Darkness,Motorcycle,47,Male,63,No,2,4,Minor,Wednesday,April
820,2024-01-09,08:50,Bangalore,Fog,Dry,Twilight,Auto Rickshaw,39,Male,48,Yes,3,2,Minor,Tuesday,January
821,2024-06-03,04:45,Bangalore,Clear,Dry,Daylight,Auto Rickshaw,37,Male,96,No,1,5,Fatal,Monday,June
822,2023-12-26,08:46,Delhi,Clear,Wet,Darkness,Motorcycle,33,Female,87,No,3,1,Serious,Tuesday,December
823,2024-11-26,16:43,Pune,Rain,Icy,Daylight,Bicycle,24,Female,36,Yes,4,0,Minor,Tuesday,November
824,2023-10-08,18:33,Kolkata,Clear,Dry,Darkness,Bicycle,24,Male,116,No,4,4,Serious,Sunday,October
825,2023-07-14,08:52,Chennai,Fog,Wet,Twilight,Car,67,Male,24,No,4,4,Minor,Friday,July
826,2023-07-14,13:19,Lucknow,Clear,Dry,Daylight,Motorcycle,67,Female,111,No,2,3,Serious,Friday,July
827,2024-10-28,20:19,Chennai,Snow,Dry,Daylight,Truck,19,Male,107,No,3,3,Serious,Monday,October
828,2023-04-03,06:14,Chennai,Rain,Dry,Daylight,Auto Rickshaw,64,Male,100,No,2,5,Minor,Monday,April
829,2024-11-02,17:39,Hyderabad,Clear,Dry,Daylight,Motorcycle,31,Male,69,No,3,2,Minor,Saturday,November
830,2023-03-02,00:18,Ahmedabad,Clear,Dry,Daylight,Bicycle,48,Male,59,No,1,0,Minor,Thursday,March
831,2024-09-25,07:22,Ahmedabad,Rain,Wet,Darkness,Motorcycle,67,Male,65,No,3,3,Minor,Wednesday,September
832,2023-02-20,02:13,Kolkata,Fog,Snowy,Daylight,Bicycle,58,Male,70,Yes,3,3,Serious,Monday,February
833,2024-02-07,15:22,Hyderabad,Fog,Dry,Daylight,Motorcycle,31,Male,30,Yes,3,1,Minor,Wednesday,February
834,2023-01-05,03:10,Chennai,Clear,Dry,Darkness,Truck,22,Male,31,No,3,1,Serious,Thursday,January
835,2024-04-10,02:08,Jaipur,Clear,Snowy,Daylight,Car,28,Male,32,No,1,5,Minor,Wednesday,April
836,2024-08-26,16:52,Ahmedabad,Clear,Wet,Twilight,Truck,57,Male,83,No,2,5,Fatal,Monday,August
837,2024-11-12,20:00,Lucknow,Rain,Wet,Darkness,Bicycle,22,Male,27,No,4,3,Serious,Tuesday,November
838,2024-06-17,18:28,Lucknow,Clear,Dry,Daylight,Auto Rickshaw,46,Male,84,Yes,3,2,Serious,Monday,June
839,2024-02-09,06:03,Delhi,Clear,Snowy,Daylight,Auto Rickshaw,28,Male,28,No,4,0,Serious,Friday,February
840,2024-05-27,20:09,Mumbai,Rain,Dry,Daylight,Bus,22,Male,111,No,4,3,Minor,Monday,May
841,2024-10-06,12:31,Jaipur,Snow,Wet,Darkness,Truck,66,Male,21,Yes,4,2,Minor,Sunday,October
842,2023-08-21,11:55,Ahmedabad,Clear,Dry,Daylight,Motorcycle,49,Male,97,No,4,2,Minor,Monday,August
843,2024-06-07,10:09,Bangalore,Clear,Wet,Darkness,Car,53,Male,32,No,3,3,Minor,Friday,June
844,2023-12-12,02:00,Ahmedabad,Rain,Dry,Darkness,Motorcycle,32,Male,21,Yes,4,2,Serious,Tuesday,December
845,2023-02-15,15:23,Delhi,Rain,Dry,Daylight,Motorcycle,36,Male,87,No,3,4,Serious,Wednesday,February
846,2024-06-29,14:43,Lucknow,Clear,Dry,Darkness,Truck,39,Male,95,No,1,2,Serious,Saturday,June
847,2023-03-19,10:11,Chennai,Snow,Dry,Daylight,Car,51,Male,67,No,2,3,Serious,Sunday,March
848,2024-12-30,08:32,Bangalore,Fog,Wet,Twilight,Bus,34,Male,93,No,2,2,Minor,Monday,December
849,2023-03-14,05:58,Hyderabad,Clear,Snowy,Daylight,Motorcycle,29,Male,22,No,3,3,Minor,Tuesday,March
850,2023-09-06,15:39,Pune,Clear,Icy,Darkness,Car,42,Male,87,No,3,1,Serious,Wednesday,September
851,2023-02-16,02:53,Chennai,Rain,Dry,Daylight,Bus,34,Male,25,No,2,3,Serious,Thursday,February
852,2023-05-01,12:30,Pune,Fog,Wet,Darkness,Motorcycle,27,Female,106,Yes,4,2,Fatal,Monday,May
853,2023-08-02,02:47,Jaipur,Clear,Wet,Daylight,Car,45,Male,24,No,3,3,Serious,Wednesday,August
854,2023-08-27,01:09,Mumbai,Rain,Dry,Daylight,Truck,35,Male,22,Yes,4,0,Serious,Sunday,August
855,2023-02-25,07:50,Bangalore,Rain,Dry,Daylight,Auto Rickshaw,68,Male,29,No,3,3,Minor,Saturday,February
856,2023-12-16,19:29,Kolkata,Clear,Wet,Daylight,Auto Rickshaw,35,Male,62,No,3,3,Serious,Saturday,December
857,2023-04-17,21:03,Bangalore,Rain,Snowy,Darkness,Motorcycle,62,Female,38,No,1,0,Minor,Monday,April
858,2023-02-17,09:08,Ahmedabad,Snow,Wet,Darkness,Motorcycle,49,Male,33,Yes,1,0,Serious,Friday,February
859,2024-07-26,11:54,Lucknow,Clear,Dry,Daylight,Car,31,Male,40,No,2,0,Fatal,Friday,July
860,2023-12-03,12:33,Ahmedabad,Clear,Dry,Daylight,Auto Rickshaw,33,Male,62,No,1,5,Minor,Sunday,December
861,2023-01-26,06:01,Ahmedabad,Clear,Dry,Daylight,Motorcycle,67,Male,47,Yes,1,4,Minor,Thursday,January
862,2023-09-14,00:10,Jaipur,Fog,Wet,Daylight,Bus,35,Male,40,No,2,5,Serious,Thursday,September
863,2023-01-08,10:04,Chennai,Windy,Wet,Daylight,Motorcycle,33,Male,55,Yes,4,3,Minor,Sunday,January
864,2024-09-16,20:17,Kolkata,Clear,Dry,Daylight,Auto Rickshaw,34,Female,43,No,1,5,Fatal,Monday,September
865,2023-09-10,08:29,Kolkata,Fog,Snowy,Daylight,Bicycle,24,Male,73,Yes,4,5,Serious,Sunday,September
866,2024-11-22,14:19,Ahmedabad,Rain,Dry,Daylight,Auto Rickshaw,29,Male,57,No,2,0,Minor,Friday,November
867,2024-12-19,09:08,Pune,Rain,Icy,Twilight,Bus,51,Male,36,Yes,3,0,Minor,Thursday,December
868,2023-10-30,14:08,Jaipur,Clear,Dry,Daylight,Car,27,Male,41,No,4,1,Serious,Monday,October
869,2024-09-30,07:10,Ahmedabad,Clear,Dry,Daylight,Bus,22,Male,102,No,2,5,Fatal,Monday,September
870,2023-02-25,08:14,Mumbai,Clear,Dry,Darkness,Bicycle,38,Male,64,No,4,4,Minor,Saturday,February
871,2024-12-26,05:59,Lucknow,Rain,Dry,Darkness,Bicycle,20,Male,93,No,2,3,Serious,Thursday,December
872,2024-06-09,15:22,Chennai,Clear,Dry,Daylight,Motorcycle,36,Male,80,Yes,2,2,Serious,Sunday,June
873,2024-04-18,17:37,Hyderabad,Snow,Dry,Darkness,Motorcycle,62,Female,30,No,3,4,Minor,Thursday,April
874,2023-01-28,10:07,Mumbai,Clear,Dry,Darkness,Auto Rickshaw,61,Male,80,Yes,4,4,Minor,Saturday,January
875,2023-03-19,21:07,Pune,Clear,Wet,Daylight,Truck,52,Male,57,No,3,1,Fatal,Sunday,March
876,2023-08-04,02:42,Bangalore,Rain,Dry,Daylight,Bus,23,Male,85,Yes,3,3,Minor,Friday,August
877,2024-01-21,02:58,Bangalore,Rain,Dry,Daylight,Auto Rickshaw,31,Male,52,No,4,3,Minor,Sunday,January
878,2023-12-31,22:31,Mumbai,Clear,Dry,Daylight,Truck,21,Male,62,No,4,0,Minor,Sunday,December
879,2024-10-27,09:53,Ahmedabad,Clear,Wet,Daylight,Auto Rickshaw,62,Male,50,No,2,0,Minor,Sunday,October
880,2024-06-09,08:14,Hyderabad,Windy,Dry,Darkness,Bicycle,68,Male,54,No,4,4,Minor,Sunday,June
881,2024-11-29,21:24,Delhi,Clear,Snowy,Daylight,Motorcycle,35,Male,56,No,2,1,Serious,Friday,November
882,2023-11-08,21:39,Delhi,Clear,Wet,Daylight,Motorcycle,46,Female,66,No,2,3,Serious,Wednesday,November
883,2023-01-07,06:13,Pune,Fog,Dry,Daylight,Auto Rickshaw,52,Male,119,No,2,1,Minor,Saturday,January
884,2023-01-03,15:45,Ahmedabad,Clear,Dry,Daylight,Motorcycle,69,Male,42,No,2,2,Minor,Tuesday,January
885,2024-09-14,01:59,Kolkata,Clear,Dry,Darkness,Car,55,Male,55,No,2,3,Minor,Saturday,September
886,2023-12-29,00:27,Kolkata,Clear,Dry,Daylight,Auto Rickshaw,33,Male,59,No,2,0,Minor,Friday,December
887,2024-05-22,12:01,Chennai,Clear,Snowy,Twilight,Bicycle,37,Male,109,No,4,4,Minor,Wednesday,May
888,2023-10-01,13:35,Hyderabad,Clear,Snowy,Daylight,Auto Rickshaw,41,Male,108,No,4,1,Minor,Sunday,October
889,2024-05-20,22:17,Hyderabad,Clear,Dry,Daylight,Auto Rickshaw,52,Male,100,No,1,0,Minor,Monday,May
890,2023-01-15,14:08,Bangalore,Clear,Dry,Darkness,Motorcycle,61,Male,34,No,4,4,Minor,Sunday,January
891,2023-07-11,18:29,Jaipur,Clear,Wet,Daylight,Bicycle,68,Male,56,No,3,0,Serious,Tuesday,July
892,2024-09-22,12:45,Pune,Fog,Wet,Daylight,Auto Rickshaw,36,Male,23,No,1,3,Minor,Sunday,September
893,2024-04-29,19:53,Delhi,Clear,Dry,Darkness,Motorcycle,21,Male,41,No,4,1,Minor,Monday,April
894,2023-01-28,09:44,Pune,Clear,Dry,Daylight,Bus,50,Female,100,No,3,2,Minor,Saturday,January
895,2024-12-14,07:08,Kolkata,Fog,Dry,Darkness,Bicycle,19,Female,41,No,4,5,Minor,Saturday,December
896,2023-02-08,22:49,Kolkata,Rain,Wet,Twilight,Truck,30,Female,100,No,2,0,Serious,Wednesday,February
897,2023-09-30,10:27,Mumbai,Clear,Dry,Daylight,Car,62,Male,97,No,1,5,Minor,Saturday,September
898,2023-08-19,23:32,Chennai,Snow,Dry,Daylight,Truck,47,Male,97,Yes,2,1,Minor,Saturday,August
899,2023-03-27,01:45,Hyderabad,Clear,Snowy,Daylight,Bicycle,51,Male,36,Yes,1,3,Minor,Monday,March
900,2024-04-18,01:34,Lucknow,Clear,Wet,Daylight,Auto Rickshaw,47,Male,91,Yes,1,0,Minor,Thursday,April
901,2023-05-06,17:20,Pune,Fog,Snowy,Darkness,Motorcycle,68,Male,117,No,2,3,Serious,Saturday,May
902,2024-06-20,14:55,Kolkata,Rain,Dry,Darkness,Bicycle,41,Male,109,No,1,2,Minor,Thursday,June
903,2023-05-25,16:03,Jaipur,Clear,Dry,Daylight,Car,65,Male,113,No,1,2,Minor,Thursday,May
904,2024-06-08,08:59,Bangalore,Clear,Snowy,Daylight,Bicycle,61,Male,105,No,4,4,Minor,Saturday,June
905,2023-07-31,08:32,Delhi,Rain,Dry,Daylight,Motorcycle,50,Male,99,No,3,4,Minor,Monday,July
906,2023-01-25,19:29,Chennai,Clear,Dry,Daylight,Truck,58,Male,113,No,2,4,Minor,Wednesday,January
907,2024-08-02,21:51,Jaipur,Snow,Dry,Darkness,Bus,66,Male,99,No,4,3,Serious,Friday,August
908,2024-01-29,11:20,Chennai,Clear,Dry,Daylight,Truck,27,Female,57,No,4,4,Minor,Monday,January
909,2023-03-08,13:19,Mumbai,Fog,Dry,Darkness,Motorcycle,35,Male,43,Yes,2,1,Fatal,Wednesday,March
910,2023-08-21,19:25,Lucknow,Rain,Snowy,Darkness,Motorcycle,36,Male,119,Yes,1,5,Minor,Monday,August
911,2023-04-19,04:09,Kolkata,Fog,Snowy,Darkness,Car,24,Male,118,Yes,2,5,Serious,Wednesday,April
912,2023-05-26,19:04,Bangalore,Rain,Snowy,Daylight,Bicycle,36,Male,25,No,3,3,Fatal,Friday,May
913,2023-04-21,15:10,Jaipur,Rain,Dry,Darkness,Bicycle,41,Male,87,No,3,3,Minor,Friday,April
914,2023-08-16,14:28,Chennai,Clear,Dry,Darkness,Truck,32,Male,101,Yes,2,4,Minor,Wednesday,August
915,2023-04-21,15:36,Hyderabad,Clear,Dry,Darkness,Bus,58,Male,25,Yes,4,5,Minor,Friday,April
916,2024-04-14,02:58,Mumbai,Clear,Snowy,Daylight,Bus,59,Male,45,Yes,2,5,Minor,Sunday,April
917,2023-02-03,01:25,Hyderabad,Fog,Dry,Daylight,Car,40,Male,110,No,3,4,Minor,Friday,February
918,2024-09-14,05:35,Bangalore,Fog,Wet,Darkness,Motorcycle,69,Male,60,No,2,3,Minor,Saturday,September
919,2024-01-04,14:09,Jaipur,Clear,Wet,Daylight,Car,69,Male,94,No,1,2,Minor,Thursday,January
920,2024-08-17,02:16,Mumbai,Clear,Dry,Daylight,Bicycle,21,Male,57,No,2,2,Minor,Saturday,August
921,2024-07-07,11:33,Jaipur,Clear,Dry,Twilight,Auto Rickshaw,55,Male,99,No,4,4,Minor,Sunday,July
922,2024-02-29,20:07,Kolkata,Rain,Icy,Daylight,Auto Rickshaw,21,Male,102,Yes,1,2,Minor,Thursday,February
923,2024-09-04,17:15,Ahmedabad,Clear,Icy,Daylight,Auto Rickshaw,22,Female,62,No,3,1,Minor,Wednesday,September
924,2024-06-01,17:46,Mumbai,Fog,Dry,Daylight,Motorcycle,58,Male,72,No,2,1,Serious,Saturday,June
925,2024-11-22,21:49,Hyderabad,Windy,Dry,Darkness,Car,61,Male,34,No,4,1,Minor,Friday,November
926,2023-10-09,14:44,Bangalore,Clear,Icy,Daylight,Truck,40,Male,109,No,4,3,Fatal,Monday,October
927,2023-11-16,21:59,Lucknow,Clear,Dry,Darkness,Bicycle,57,Male,75,No,3,3,Serious,Thursday,November
928,2024-03-18,01:38,Kolkata,Clear,Dry,Daylight,Auto Rickshaw,54,Male,75,No,2,3,Serious,Monday,March
929,2023-11-11,15:08,Ahmedabad,Clear,Dry,Daylight,Bus,28,Male,50,Yes,4,3,Minor,Saturday,November
930,2024-01-12,09:55,Lucknow,Clear,Dry,Darkness,Car,28,Female,102,No,1,3,Serious,Friday,January
931,2023-10-16,11:48,Delhi,Clear,Dry,Daylight,Bicycle,30,Male,76,Yes,2,4,Minor,Monday,October
932,2024-03-12,11:20,Kolkata,Fog,Dry,Twilight,Bicycle,31,Male,70,No,3,2,Minor,Tuesday,March
933,2024-10-23,10:07,Bangalore,Clear,Dry,Daylight,Bus,25,Female,43,No,1,4,Minor,Wednesday,October
934,2023-10-04,06:56,Chennai,Clear,Dry,Daylight,Bus,42,Male,77,No,2,2,Minor,Wednesday,October
935,2024-12-10,13:23,Mumbai,Snow,Icy,Daylight,Bus,35,Male,92,No,4,4,Minor,Tuesday,December
936,2024-08-04,18:27,Jaipur,Fog,Wet,Daylight,Auto Rickshaw,68,Male,106,No,3,1,Minor,Sunday,August
937,2024-05-17,09:52,Bangalore,Clear,Wet,Twilight,Auto Rickshaw,61,Male,23,No,3,0,Minor,Friday,May
938,2024-09-15,12:22,Mumbai,Rain,Wet,Darkness,Car,61,Male,29,No,2,3,Minor,Sunday,September
939,2024-05-30,13:23,Lucknow,Clear,Dry,Daylight,Bus,35,Male,82,No,3,0,Minor,Thursday,May
940,2023-12-16,00:54,Jaipur,Fog,Dry,Daylight,Truck,27,Female,92,No,1,0,Minor,Saturday,December
